year;index;address
2014;527;RECOMPARTIMENTARE, EXTINDERE SI AMENAJARE MANSARDA IN POD EXISTENT LA CASÃ UNIFAMILIALÃ, REGIM FINAL DE ÎNÃLŢIME Sp+P+M.
2014;528;MODIFICARI INTERIOARE, CONSTRUIRE DOUA BALCOANE INCHISE, REALIZARE ACCES DIN EXTERIOR PENTRU SCHIMBARE DE DESTINATIE DIN LOCUINTA IN CABINET STOMATOLOGIC, AMPLASARE FIRMA LUMINOASA PE FATADA.
2014;529;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATEINITIAL CU AC 109 DIN 20.02.2008, PENTRU CONSTRUIRE IMOBIL CU FUNCTIUNE MIXTA - SHOW ROOM, BIROURI SI LOCUINTE. REGIM DE INALTIME S+P+3E+M
2014;530;ACCES DIN STR. OAŞULUI  LA CARTIERUL LOMB DIN CLUJ-NAPOCA, EXTINDERE REŢEA DE APÃ – CANAL MENAJER, STAŢII DE POMPARE , BRANŞAMENT ELECTRIC ŞI SISTEM DE ILUMINAT PUBLIC.
2014;531;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU AC 1405 DIN 28.10.2013 PENTRU "MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 1863 DIN 17.10.2007 PENTRU CONSTRUIRE IMOBIL DE LOCUINTE CU REGIM DE INALTIME S+D+P+4E - MODIFICARE FATADE, RECOMPARTIMENTAREI INTERIOARE, REALIZARE CURTI ENGLEZE IN DREPTUL APARTAMENTELOR DE LA DEMISOL CU PASTRAREA LOCURILOR DE PARCARE LA SUBSOL" - REFATADIZARE SI MODIFICARE INVELITOARE TIP TERASA IN ACOPERIS SARPANTA CU PASTRAREA NUMARULUI DE 110 APRATAMENTE CU 1 CAMERA, 62 APARATAMENTE CU 2 CAMERE, SI 5 APARAMENTE CU 3 CAMERE. SE VA MENTINE REGIMUL DE INALTIME  S+D+P+4E
2014;532;IMOBIL CU FUNCTIUNI MIXTE :180 APARTAMENTE SI SPATII COMERCIALE ,CU REGIM DE INALTIME S+P+9E+E RETRAS+E TEHNIC, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;533;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;534;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE SITUAT PE STR. PLOPILOR  NR.12,BL.O4 DIN MUNICIPIUL CLUJ-NAPOCA - AXA 1 POR – DMI-1.2
2014;535;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE SITUAT PE STR. LIVIU REBREANU NR.23 DIN MUNICIPIUL CLUJ-NAPOCA - AXA 1 POR – DMI-1.2.
2014;536;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE SITUAT PE ALEEA MOLDOVEANU NR.2 DIN MUNICIPIUL CLUJ-NAPOCA – AXA 1 POR – DMI-1.2
2014;537;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE SITUAT PE STR. MESTECENILOR  NR.6 DIN MUNICIPIUL CLUJ-NAPOCA - AXA 1 POR – DMI-1.2.
2014;538;CASA UNIFAMILIALA P+M SI AMENAJARI EXTERIOARE
2014;539;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.1190/20.09.2012 PENTRU LUCRARI DE CONSTRUIRE IMOBIL DE BIROURI CU REGIM DE ÎNÃLŢIME S+P+3E, AM EXT. Modificarile constau in: reducerea suprafetelor constructiei prin micsorarea cladirii cu 40 cm pe latura sudica, modificare fundatii, modificari interioare si fatade.
2014;540;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE SITUAT PE STR. MESES NR.6 DIN MUNICIPIUL CLUJ-NAPOCA – AXA 1 POR – DMI 1-2. Lucrarile nu au inceput in termenul de valabilitate a A.C. nr.516/14.05.2013.
2014;541;CONSTRUIRE  POD PESTE RÂUL SOMEŢUL MIC PE STR. TRAIAN ( POD TRAIAN) .
2014;542;IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE D+P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;543;MODERNIZARE STRADA UZINEI ELECTRICE
2014;544;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;545;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, AMENAJARI EXTERIOARE
2014;546;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE V2 DIN CALEA FLORESTI NR.75, MUNICIPIUL CLUJ-NAPOCA
2014;547;CRESTEREA EFICIENTEI ENERGETICE A BLOCULUI DE LOCUINTE IX S DIN  STR. VIILOR NR.11, MUNICIPIUL CLUJ-NAPOCA
2014;548;CRESTEREA EFICIENŢEI ENERGETICE A BLOCULUI DE LOCUINŢE SITUAT PE ALEEA SNAGOV, NR. 3, DIN MUNICIPIUL CLUJ-NAPOCA - AXA 1 POR, DM1. 1-2,  Lucrarile nu au început în termenul de valabilitate a A.C. 520/14.05.2013
2014;549;Amenajari interioare-transformarea pivnitei de la subsol in bucartarie si baie
2014;550;EXTINDERE RETEA APA, RETEA CANAL, RETEA GAZ , 9 BRANSAMENTE APA,  9  RACORDURI CANAL AFERENT LUCRARI   CONSTRUIRE LOCUINTE COLECTIVE COLECTIVE
2014;551;DERIVAŢIE  RACORD CANAL MENAJER.
2014;552;EXTINDERE CONDUCTÃ DE APÃ , CANALIZARE MENAJERÃ,  BRANSAMENT  APÃ ŞI RACORD CANAL MENAJER.
2014;553;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.162/01.03.2010 PENTRU LUCRARI DE CONSTRUIRE CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME D+P+M, MICROSTATIE DE EPURARE, ÎMPREJMUIRE LA FRONTUL STRAZII.
2014;554;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;555;REPARATII PASAJ SUBTERAN PIETONAL IN REGIM DE URGENTA
2014;556;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.567/26.05.2011 PENTRU LUCRARI DE CONSTRUIRE CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME D+P+M. Lucrarile au inceput in baza A.C. nr.719/10.06.2009.
2014;557;Modificare solutie constructiva autorizata cu AC nr. 1890-19.10.2005-REPARATII CAPITALE ,EXTINDERE ,ETAJARE SI MANSARDARE IMOBIL EXISTENT Modificarile propuse;modificare de golurila fatade,recompartimentari regimul de inaltime S+P+E
2014;558;CONTINUARE DE LUCRARI CU MODIFICARE DE SOLUTIE CONSTRUCTIVA LA LOCUINTA FAMILIALA CU REGIM DE INALTIME D+P+E+M AUTORIZATA CU A.C. NR.1567 DIN 13.09.2007  . Modificari propuse: modificari interioare si la  fatade.
2014;559;MODERNIZARE STRADA ORÃŞTIEI.
2014;560;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;561;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1403/24.10.2013 - ANSAMBLU DE LOCUINTE INDIVIDUALE SI COLECTIVE -SUBZONA SUDICA Modificari:LOCUINTE COLECTIVE TIP 1-modificarea regimului de inaltime de la S+P+2E la P+2E, reducerea nr. de unitati locative de la 6 la 5, modificarea cotei +0.00 prin coborare de la 503.88 la 501.75
2014;562;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU AC 1541 DIN 12.12.2012 PENTRU CONSTRUIRE LOCUITA UNIFAMILIALA P+M-RECOMPARTIMENTARI INTERIOARE , CONSTRUIRE SEMINEU PARTER, COS DE FUM, MODIFICARI FATADE SI ACOPERIRE TERASA NIVEL MANSARDA
2014;563;ÎMPREJMUIRE  TEREN PROPRIETATE PRIVATÃ .
2014;564;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;565;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;566;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI  in sistem provizoriu si demotabil
2014;567;AMENAJARE SI RECOMPARTIMENTARE INTERIOARA, REDESCHIDERE ACCES PE FATADA NORDICA A CLADIRII SI SCHIMABAREA PARTIALA DE FUNCTIUNE IN SPATIU COMERCIAL
2014;568;desfiintare partiala, extindere, etajare si refatadizare cladire corp c2
2014;569;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU AC 428 DIN 26.04.2011 PENTRU CONSTRUIRE LOCUINTA UNIFAMILIALA Sp+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE: MODIFICARI GOLURI GARAJ, REALIZARE MAGAZIE UNELTE, MODIFICARI FATADE
2014;570;MODIFICARI INTERIOARE LA IMOBIL PT. AMENANJARE RESTAURANT FAST FOOD KFC  KENTUCKY FRIED CHICKEN  SI UNITATE PHD  PIZZA RIE CU LIVRARE LA DOM. AMPLASARE FIRME LUMINOASE
2014;571;Amenajari interioare si exterioare, recompartimentari, extindere pe orizontala si verticala, schimbare destinatie din locuinta in gradinita si amenajari exterioare.Regimul de inaltime final S+P+E+Etaj retras
2014;572;INLOCUIRE LUCARNE CU FERESTRE TIP VELUX
2014;573;CONTINUAREA LUCRARILOR CU MODIFICAREA SOLUTIEI CONSTRUCTIVE LA LOCUINTA UNIFAMILIALA D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE-A.C.INITIALA NR.733/10.06.2013.SE REDUCE SUPRAFATA DEMISOLULUI,SE MODIFICA , COMPARTIMENTARILE INTERIOARE,FATADELE,ACOPERISUL TIP SARPANTA IN ACOPERIS TIP TERASA.
2014;574;DOUA CASE UNIFAMILIALE CUPLATE CU REGIM DE ÎNÃLŢIME Dp+P+E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;576;CONSTRUIRE IMOBIL FIRMA - BIROU AVOCATURA CU REGIM DE INALTIME P+E+R, AMENAJARI EXTERIOARE
2014;577;RECOMPARTIMENTARI INTERIOARE, MANSARDARE IMOBIL EXISTENT - DEPOZIT CU REGIM FINAL DE INALTIME P+M, IMPREJMUIRE
2014;578;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;579;CONTINUAREA LUCRARILOR FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE LA IMOBIL DE LOCUINTE COLECTIVE BLOC M3A CU REGIM DE INALTIME S+P+6E- A.C.INITIALA NR.208.10.03.2008 SI AMENAJARI EXTERIOARE.
2014;580;Reamenajare terasa sezoniera in sistem provizoriu si demonatabil Durata de mentinere-pana la 31.10.2014 Investitor-JUCAN MARILENA SILVIA pentru SC PRIM ART MANAGEMENT SRL
2014;581;CASÃ UNIFAMILIALÃ CU REGIM DE ÎNÃLŢIME D+P+E, ÎMPREJMUIRE, MICROSTATIE DE EPURARE, AMENAJARI EXTERIOARE.
2014;582;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R. cu respectarea Autorizaţiei de construire nr. 1585  din 10.12.2013.
2014;583;FINALIZAREA LUCRARILOR DE REPARATII CAPITALE DEMISOL-AMENAJARE SALI DE CLASA, AMENAJARI EXTERIOARE FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE-A.C.INITIALA NR.2019/12.12.2008.
2014;584;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC MARESTMO SRL CUI 28864058
2014;585;CASa UNIFAMILIALA D+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;586;MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1144/05.10.2011-CASA DE VACANTA P+E Modificare forma acoperis cu extinderea podului initial propus
2014;587;CONSTRUIRE IMOBIL LOCUINTE COLECTIVE CU 6 APARTAMENTE S+P+E+M
2014;588;MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 1340/25.09.2008 - ANSAMBLU DE LOCUINTE COLECTIVE D+P+3E - privind etapizarea executiei , ETAPA II: BLOC 151/F si BLOC 151/G cu modificarea configuratiei la nivelul apartamentelor ( se mentin nr.total de 16 apartamente la cele 2 cladiri si un nr. de 8 locuri garare la demisol); amenajari exterioare. lucrarile autorizate initial cu ac 487/2011 nu au fost incepute
2014;589;continuare lucrari fara modificarea solutiei constructive autorizate initial cu ac 1613/2010, pentru MODERNIZARE SI MANSARDARE LOCUINTA UNIFAMILIALA
2014;590;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;591;EXTINDERE, ETAJARE CASA SI TRANSFORMARE IN CASA FAMILIALA CU 2 APARTAMENTE, AMENAJARI EXTERIOARE.
2014;592;PATRU LOCUINTE CUPLATE P+M, IMPREJMUIRE (LOTURILE 43,44,45,46), LUCRARILE AUTORIZATE CU AC 2333 DIN 24.01.2008 NU AU FOST INCEPUTE
2014;593;ÎMPREJMUIRE PAŢIALÃ  TEREN PROPRIETATE PRIVATÃ , REALIZARE ACCES AUTO ŞI PIETONAL.
2014;594;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   contractului de închiriere
2014;595;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;596;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;597;Modificare solutie constructiva autorizata cu AC nr. 576 din 21.05.2012-Casa unifamiliala cu regimul de inaltime S+P+M .Modificarile propuse-modif. strasina pe latura nordica a cladirii,imprejmuire teren
2014;598;LOCUINTA UNIFAMILIALA S+P+M, IMPREJMUIRE TEREN, AMENAJARI EXTERIOARE.
2014;599;CONSTRUIRE 2 LOCUINTE UNIFAMILIALE CUPLATE CU REGIM DE INALTIME P+E+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;600;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+M, AMENAJARI EXTERIOARE  .
2014;601;CASA UNIFAMILIALA P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;602;CONTINUAREA LUCRARILOR LA IMOBIL P+M - CENTRU DE ARTE MARTIALE  CU MODIFICAREA SOLUTIEI CONSTRUCTIVE-A.C.INITIALE NR.1704/27.12.2010 SI A.C.NR.1221/24.09.2012.SE MODIFICAA  FATADELE, AMENAJARI EXTERIOARE.
2014;603;HALA DEPOZITARE PARTER SI AMENAJARE INCINTA
2014;604;CONSOLIDARE, REABILITARE, EXTINDERE SI ETAJARE CASA DE LOCUIT CU REGIM FINAL DE INALTIME P+1, AMENAJARI EXTERIOARE
2014;605;CONSTRUIRE 2 CASE UNIFAMILIALE P+1E, AMENAJARI EXTERIOARE SI REALIZARE IMPREJMUIRE
2014;606;CONTINUAREA LUCRARILOR DE „REAMENAJARE CASA EXISTENTA S+P+2E SI SCHIMBARE DE DESTINATIE DIN LOCUINTA IN CENTRU MEDICAL, AMENAJARE PARCARI IN INCINTA” CU MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE CU A.C. NR.1205 DIN 28.09.2010. Modificari propuse: modificari interioare la parter pentru amenajare cabinet RMN si inchidere terase existente pentru amenajare spatii tehnice. Investitor: S.C. CENTRUL MEDICAL TRANSILVANIA S.R.L.
2014;607;Casa unifamiliala cu reg. P+M,IMPREJMUIREA TERENULUI
2014;608;LOCUINTA UNIFAMILIALA D+P+E, COPERTINA SI PLATFORMA AUTO, IMPREJMUIRE TEREN , MICROSTATIE DE EPURARE SI ZIDURI DE SPRIJIN
2014;609;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ , TREI  BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  3  P.R.
2014;610;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;611;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME Sp+P+M, AMENAJARI EXTERIOARE  .
2014;612;DRUM DE ACCES LA ANSAMBLU DE LOCUINTE
2014;613;CONSTRUIRE CASA DE VACANTA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE, MICROSTATIE DE EPURARE SI AMENAJARI EXTERIOARE  .
2014;614;COMPARTIMENTÃRI INTERIOARE NESTRUCTURALE PENTRU REALIZAREA DE GRUPURI SANITARE LA APT.   13, 14 ŞI 15.
2014;615;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC CLAUs FINEAS SRL CUI 28086037
2014;616;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;617;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;618;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;619;RACORD CANAL MENAJER
2014;620;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.1382/25.10.2010 PENTRU LUCRARI DE EXTINDERE, RECOMPARTIMENTARE SI MANSARDARE CASÃ UNIFAMILIALÃ CU REGIM FINAL DE ÎNÃLŢIME P+M, AMENAJARI EXTERIOARE.
2014;621;LOCUINTA UNIFAMILIALA Sp+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;622;EXTINDERe SI ETAJARE CORP I - CASA UNIFAMILIALA CU REGIM FINAL DE INALTIME P+E, AMENAJARI EXTERIOARE
2014;623;CONSTRUIRE HALA PRELUCRARI MECANICE SI ANEXE, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;624;CONSTRUIRE 3 CASE UNIFAMILIALE INSIRUITE CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;625;CASA DE VACANTA P+E, MICROSTATIE DE EPURARE, IMPREJMUIRE LUCRARILE AUTORIZATE CU AC 166 DIN 01.03.2010 NU AU FOST INCEPUTE
2014;626;LOCUINTA P+E
2014;627;REAUTORIZARE AC 1700/27.12.2010 - REABILITARE STRUCTURALA IMOBIL S+P+E
2014;628;CABANA P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2014;629;REAMENAJARE TERASA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC BISTRO ATELIER SRL CUI RO26210553
2014;630;RECOMPARTIMENTARE SI REFATADIZARE -CORP I
2014;631;ALIMENTARE CU ENERGIE ELECTRICÃ A IMOBILULUI  EXISTENT.
2014;632;BRANŞAMENT APÃ ŞI  RACORD CANAL.
2014;633;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;634;REABILITARE PARŢIALÃ FAŢADÃ ŞI AMPLASARE COPERTINÃ PE FAŢADÃ.
2014;635;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;636;CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.638/25.05.2009 PENTRU LUCRARI DE CONSTRUIRE CANTINA CU REGIM DE INALTIME D+P.
2014;637;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.86/22.01.2013 PENTRU LUCRARI DE CONSTRUIRE CASÃ DE VACANTA CU REGIM DE ÎNÃLŢIME Dp+P+E, AMENAJARI EXTERIOARE. Modificarile constau in: modificare regim de inaltime in D+P+E prin marirea demisolului cu o incapere, modificare compartimentare interioara, realizare acoperis terasa peste intreaga constructie, modificare goluri, fatade, amenajari exterioare.
2014;639;Modificare solutie constructiva autorizata cu AC nr. 842 din 18.07.2012-CASA UNIFAMILIALA CU REGIMUL DE INALTIME Dp+P+M Modificarile propuse:modificari interioare,modificari de goluri pe fatade,inchidere terase
2014;640;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;641;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;642;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;643;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2014;644;IMOBIL DE LOCUINTE COLECTIVE CU 3 APARTAMENTE SI REGIM DE INALTIME P+2E, IMPREJMUIRE PE LIMITA POSTERIOARA, AMENAJARI EXTERIOARE   Nota: Se interzice apartamentarea ulterioara in scopul realizarii mai multor unitati locative.
2014;645;IMOBIL DE LOCUINTE COLECTIVE CU 3 APARTAMENTE SI REGIM DE INALTIME P+2E, IMPREJMUIRE LA FRONTUL STRAZII, AMENAJARI EXTERIOARE   Nota: Se interzice apartamentarea ulterioara in scopul realizarii mai multor unitati locative.
2014;646;IMOBIL DE LOCUINTE COLECTIVE – D+P+3E CU 22 APARTAMENTE, AMENAJARI EXTERIOARE . Imobilul a fost autorizat anterior cu A.C. nr.374 din 07.04.2010, dar lucrarile nu au fost incepute in perioada de valabilitate a autorizatiei.
2014;647;CONSTRUIRE IMOBIL DE LOCUIT CU 3 APARTAMENTE (corp L2) CU REGIM DE INALTIME P+E+M, AMENAJARI EXTERIOARE
2014;648;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, AMENAJARI EXTERIOARE  Nota: Lucrarile au fost autorizate anterior cu A.C. nr.1645 din 23.11.2009, dar nu au fost incepute in perioada de valabilitate a autorizatiei.
2014;649;LOCUINTE COLECTIVE CU 50 APARTAMENTE S+P+4E - IMOBIL 3, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;650;DOUA CASE FAMILIALE CUPLATE D+P+E+M-NU AU FOST EXECUTATE LUCRARILE AUTORIZATE CU AC 42/19.01.2009
2014;651;LUCRÃRI  DE INTERVENŢIE DE PRIMÃ NECESITATE -  MONTARE SCHELA, LUCRARI de INVESTIGATII si ELIMINARE PERICOL DESPRINDERE ELEMENTE CONSTRUCTIVE TURN
2014;652;CABANA cu regimul de inaltime P+E imprejmuire teren
2014;653;CABANA cu regimul de inaltime P+E,IMPREJMUIRE TEREN
2014;654;Modificari inetrioare,extindere,etajare imobil mixt cu regimul final de inaltime P+2E
2014;655;IMOBIL de LOCUINTE COLECTUIVE,IMPREJMUIREA TERENULUI cu regimul de inaltime S+P+4E
2014;656;IMOBIL DE LOCUINTE COLECTIVE MICI (6 APARTAMENTE) CU REGIM DE INALTIME P+E+M, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;657;IMOBIL DE LOCUINTE COLECTIVE MICI (6 APARTAMENTE) CU REGIM DE INALTIME P+E+M, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;658;IMOBIL DE LOCUINTE COLECTIVE S+P+8E+Etaj retras CU PARTER COMERCIAL - BLOC E6C, IMPREJMUIRE, AMENAJARI EXTERIOARE.
2014;659;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI in sistem provizoriu si demotabil
2014;660;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI
2014;661;CONSTRUIRE LOCUINTA UNIFAMILIALA  D+P+1E
2014;662;Imobil de locuinte colective cu 6 apartamente,imprejmuirea terenului cu regimul de inaltime S+P+2E
2014;663;MODIFICARI INTERIOARE APARTAMENT 20
2014;664;MODIFICARI INTERIOARE, EXTINDERE ŞI MANSARDARE LOCUINŢA FAMILIALÃ, REGIM DE INÃLŢIME Sp+P+M
2014;665;Modificare solutie constructiva autorizata cu ACV nr. 790-25.06.2012-Imobil cu 3 apartamente cu reg. S+P+E+M mODIFICARILE PROPUSE -modificarea accesului la subsol  reg. de inaltime S+P+E+M
2014;666;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   contractului de închiriere .
2014;667;MONTAREA   UNEI    FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   contractului de închiriere .
2014;668;REABILITARE TERMICA BLOC DE LOCUINTE
2014;669;EXTINDERE CLADIRE DE BIROURI, MODERNIZARE SI EXTINDERE HALA DE DEPOZITARE, CONSTRUIRE REZERVOR DE APA SI CASA POARTA, AMENAJARI EXTERIOARE  .
2014;670;REABILITARE TERMICA BLOC
2014;671;EXTINDERE  CONDUCTÃ  GAZ DE PRESIUNE REDUSÃ ŞI DOUÃ   BRANSAMENTE   DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) , 2  P.R.
2014;672;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;673;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R.
2014;674;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) si P.R
2014;675;CONTINUARE DE LUCRARI CU MODIFICARE DE SOLUTIE CONSTRUCTIVA LA A.C. NR.723/10.06.2013 SI NR.1945/21.11.2008 ELIBERATE PENTRU „CONSTRUIRE PENSIUNE TURISTICA CU REGIM DE INALTIME S+P+E+M SI AMENAJARE PARCARI IN INCINTA PROPRIETATII” . Modificari propuse: reducerea volumetriei, recompartimentari interioare, schimbare destinatie din pensiune turistica in imobil mixt pentru servicii, birouri, locuinta de serviciu.
2014;676;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC MSM BLOCK SA CUI 232981
2014;677;REABILITARE CASA UNIFAMILIALA, AMENAJARE MANSARDA IN POD EXISTENT, TERMOSISTEM, CONSTRUIRE GARAJ PARTER, AMENAJARI EXTERIOARE  .
2014;678;BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran- pe str.  Constanţa  )  si P.R.
2014;679;ORGANIZARE ŞANTIER în vederea construirii unui imobil cu funcţiuni medicale.
2014;680;RACORD CANAL MENAJER.
2014;681;CONTINUARE LUCRÃRI ÎNCEPUTE ÎN BAZA AUTORIZAŢIEI DE CONSTRUIRE   NR. 222 DIN 10.03.2010 CU PRIVIRE LA  EXTINDERE , MODERNIZARE ŞI REFUNCŢIONALITATE SECŢIE ORL ŞI OFTAMOLOGIE –CORP C1    ,  cu regim  de inaltime D+P+M  ,   FÃRÃ MODIFICAREA SOLUŢIEI CONSTRUCTIVE  .
2014;682;MODIFICARI INTERIOARE LA AP. 6 şi 7
2014;683;REAMENAJARE TERASA SEZONIERA IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: PANA LA 31.10.2014 INVESTITOR: SC MSM BLOCK SA CUI 232981
2014;684;MODIFICARI INTERIOARE SI CONSTRUIRE BALCON LA APARTAMENT 1
2014;685;IMOBIL DE LOCUINTE COLECTIVE CU 6 AP. S+P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2014;686;DOUA LOCUINTE UNIFAMILIALE CUPLATE P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
