year;index;address
2013;1577;amplasare;AMPLASARE SEMNALISTICA LUMINOASA PE FATADA IMOBILULUI, IN SISTEM PROVIZORIU SI DEMONTABIL SI AMPLASARE TEMPORARA RAMPA MOBILA PERSOANE CU DIZABILITATI.
2013;1578;schimbare destinatie,amplasare;schimbare de destinatie din locuinta in spatiu comercial si amplasare firma pe fatada imobilului
2013;1579;construire;IMOBIL DE LOCUINTE COLECTIVE CU 7 APARTAMENTE-REGIMUL DE INALTIME P+3E
2013;1580;construire;IMOBIL de LOCUINTE COLECTIVE cu 7 apartamente cu reg.P+3E
2013;1581;extindere,etajare;EXTINDERE si mansardare partiala casa unifamiliala cu regimul de inaltime P+E+M
2013;1582;extindere;Reconversie functionala si extindere imobil existent in clinica speciala in terapiile afectiunilor de piele chirurgie plastica,reparatorie cu regimul de inaltime D+P+2E
2013;1583;modificari interioare;MODIFICARI INTERIOARE AP. 8A
2013;1584;construire,amenajare;CASA FAMILIALA CU 2 APARTAMENTE P+E, IMPREJMUIRE AMENAJARI EXTERIOARE
2013;1585;construire,amenajare;LOCUINTA D+P+E+ETAJ RETRAS CU 2 APARTAMENTE, IMPREJMUIRE,AMENAJARI EXTERIOARE.
2013;1586;modificari interioare;RECONVERSIE FUNCTIONALA HALA INDUSTRIALA IN CLADIRE MULTIFUNCTIONALA CU MODIFICARI INTERIOARE-regimul de inaltime P+3E
2013;1587;extindere,etajare,modificari interioare,amenajare;EXTINDERE, MODIFICARI INTERIOARE, ETAJARE MAGAZIE CU REGIM FINAL DE INALTIME P+E, AMENAJARI EXTERIOARE.
2013;1588;construire;DOUA LOCUINTE UNIFAMILIALE CUPLATE P+E
2013;1589;construire;CONSTRUIRE DRUM DE ACCES LA ANSAMBLU REZIDENTIAL-LOCUINTE FAMILIALE ZONA BUNA ZIUA SUD CONFORM PUD APROBAT CU HCL NR.613/2005
2013;1590;modificari interioare,amenajare;RECOMPARTIMENTARE SI AMENAJARI INTERIOARE IN APARTAMENT
2013;1591;schimbare destinatie;SHIMBARE DE DESTINATIE DIN LOCUINTA IN CABINET MEDICAL
2013;1592;extindere,etajare,modificare solutie,consolidare,amenajare;MODIFICARE DE SOLUTIE CONSTRUCTIVA LA A.C. NR.1180 DIN 20.09.2012 ELIBERATA PENTRU „CONSOLIDARE SI REAMENAJARE CASA UNIFAMILIALA PARTER, AMENAJARI EXTERIOARE” - intrare in legalitate conform proces verbal de constatare si sanctionare a contraventiilor nr.0000043 din 26.10.2012. Modificari propuse: extindere si etajare casa.
2013;1593;modificari interioare,consolidare,schimbare destinatie,amenajare;Consolidare , modificari interioare , schimbare destinatie din locuinta colectiva in restaurant si amenajari  interioare
2013;1594;amplasare;AMPLASARE CONSTRUCTIE CU CARACTER PROVIZORIU SI DEMONTABIL PENTRU COMERT,  REGIM DE INALTIME  PARTER  -investitor S.C. DANDYA ANGELS S.R.L.-
2013;1595;amplasare;MONTARE ASCENSOR PERSOANE ÎN CURTEA INTERIOARÃ A IMOBILULUI  .
2013;1596;amplasare;MONTAREA A 2 FIRME LUMINOASE
2013;1597;amenajare;INTRARE ÎN LEGALITATE  CONFORM Procesului  Verbal de Constatare . nr. 11  din 06.02.2013 pentru  AMENAJARE APARTAMENT ÎN SPAŢIU DE USCÃTORIE ŞI TERASÃ
2013;1598;amplasare;AMPLASARE STATUIE MEMORIALA "DOCTOR MIRCEA LUCA"
2013;1599;construire,amenajare;GARAJ AUTO SI AMENAJARE GRADINA
2013;1600;construire,amenajare;IMOBIL DE LOCUINTE COLECTIVE S+P+E+M CU 6 APARTAMENTE, IMPREJMUIRE, AMENAJARI EXTERIOARE
2013;1601;amplasare;AMPLASARE DOUA FIRME LUMINOASE PE FATADA (conform Contract de inchiriere nr.2/14.03.2013).
2013;1602;construire,amenajare;CONSTRUIRE LOCUINTA „1” P+E DIN ANSAMBLUL DE DOUA LOCUINTE FAMILIALE CUPLATE, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1603;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2013;1604;continuare lucrari,amenajare;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE LA AC1336/25.10.2010 - CASA UNIFAMILIALA P+M, IMPREJMUIRE Continuare lucrari: finisaje interioare si exterioare, instalatii, amenajari exterioare, imprejmuire
2013;1605;modificari interioare,consolidare;REABILITARE SI CONSOLIDARE CONSTRUCTIE , MODIFICARI INTERIOARE CU SCHIMBAREA DESTINATIEI DIN ATELIER SI ANEXE IN LOCUINTA UNIFAMILIALA. REGIM DE INALTIME FINAL S+P+M
2013;1606;construire;CONSTRUIRE CASÃ CUPLATÃ  cu regim de înălţime P+E  - în conformitate cu PUZ aprobat cu HCL nr. 40/ 31.10.2013
2013;1607;bransare;ALIMENTARE CU ENERGIE ELECTRICÃ IMOBIL EXISTENT – SPOR DE PUTERE. .
2013;1608;construire,amenajare;CONSTRUIRE LOCUINTA UNIFAMILIALA D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE.
2013;1609;continuare lucrari,amenajare;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE LA AC 1329/25.10.2010-CASA UNIFAMILIALA P+M, IMPREJMUIRE Continuare lucrari:finisaje interioare si exterioare, instalatii, amenajari exterioare, imprejmuire
2013;1610;continuare lucrari;CONTINUARE LUCRARI FARA MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 168/19.02.2009 - LOCUINTA P+M Continuare lucrari: izolare termica pereti exterioari, finisaje exterioare
2013;1611;construire,amenajare;CONSTRUIRE LOCUINTA „2” P+E DIN ANSAMBLUL DE DOUA LOCUINTE FAMILIALE CUPLATE, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1612;amenajare;DOUA LOCUINTE FAMILIALE P+E+Eretras, IMPREJMUIRE, AMENAJARI EXTERIOARE
2013;1613;construire,amenajare;CONSTRUIRE LOCUINTA  UNIFAMILIALA  REGIM DE INALTIME PARTER, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1614;modificare solutie,continuare lucrari,amenajare;CONTINUARE LUCRARI CU MODIFICARE SOLUTIE CONSTRUCTIVA LA IMOBIL DE LOCUINTE COLECTIVE CU REGIM DE INALTIME S+P+2E+ETAJ RETRAS, AMENAJARI EXTERIOARE-CORP "B"-A.C. INITIALA NR.136/08.02.2013.SE MODIFICA: COMPARTIMENTARILE INTERIOARE(SE REDUCE NUMARUL UNITATILOR LOCATIVE DE LA 22 LA 18) SI FATADELE, AMENAJARI EXTERIOARE
2013;1615;renovare,modificare solutie,continuare lucrari,schimbare destinatie;CONTINUARE CU MODIF SOL C-TIVA AUT CU A.C. nr.594/02.06.2010 Pt LUCRARI DE CONSTR IMOBIL DE LOC COLECTIVE (34 AP) SI BIROURI CU REGIM DE ÎNÃLŢIME D+P+4E+Eretras+Etehnic, AM INCINTA. Modificarile constau in: recompartimentari interioare, refatadizare (dimensiuni, forma goluri, acces in cladire) pentru schimbare destinatie din locuinte in birouri.
2013;1616;modificari interioare,schimbare destinatie;MODIFICARI INTERIOARE, DESCHIDERE ACCES LA FATADA SI SCHIMBARE DESTINATIE DIN LOCUINTA IN SPATIU COMERCIAL.
2013;1617;reparatie,amplasare;AMPLASARE FIRMA LUMINOASA SI REPARATII LA FATADA AFERENTA SPATIULUI COMERCIAL (conform Contract de inchiriere nr.166/01.08.2013). In urmatoarele conditii: firma se va realiza fara lumina intermitenta.
2013;1618;modificari interioare;MODIFICARI INTERIOARE LA APARTAMENTUL NR.19.
2013;1619;renovare,modificari interioare;RECOMPARTIMENTARE INTERIOARA SI RENOVARE HALA EXISTENTA.
2013;1620;etajare,amenajare;MANSARDARE CASA UNIFAMILIALA  SI AMENAJARI EXTERIOARE
2013;1621;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2013;1622;amplasare;AMPLASARE FIRME LUMINOASE PE FATADA IMOBILULUI, IN SISTEM PROVIZORIU SI DEMONTABIL. Durata de existenţă pe perioada valabilităţii contractului de  locatiune din data de 29.05.2012. - investitor  S.C. CLASFARM S.R.L.  -
2013;1623;etajare;ETAJARE CASA FAMILIALA CU DOUA APARTAMENTE D+P+M.  REGIM  DE INALTIME FINAL D+P+E+M. NUMAR FINAL DE APARTAMENTE TREI.
2013;1624;amplasare;AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI, IN SISTEM PROVIZORIU SI DEMONTABIL. Durata de existenţă pe perioada valabilităţii contractului de  inchiriere din data de 27.09.2012. -     investitor  S.C. SIEMENS S.R.L.
2013;1625;amplasare;AMPLASARE CONSTRUCTIE CU CARACTER PROVIZORIU SI DEMONTABIL PENTRU COMERT,  REGIM DE INALTIME  PARTER.
2013;1626;modernizare;MODERNIZARE   STRADÃ  TRANDAFIRILOR  .
2013;1627;modernizare;MODERNIZAREA   STRÃZII  BEGA
2013;1628;extindere,modificari interioare,consolidare;CONSOLIDARE, MODIFICARI INTERIOARE SI FATADE, EXTINDERE MANSARDA LA CASA FAMILIALA EXISTENTA Sp+P+M.
2013;1629;extindere,etajare,modernizare;EXTINDERE, MODERNIZARE  SI MANSARDARE, LOCUINTA FAMILIALA  REGIM FINAL DE INALTIME D+P+M, ACCES  AUTO IN INCINTA SI IMPREJMUIRE
2013;1630;construire,amenajare;IMOBIL DE LOCUINTE COLECTIVE CU 6 UNITATI LOCATIVE CU REGIM DE ÎNÃLŢIME S+P+2E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE.
2013;1631;construire;MODIFICARE ACOPERIS TERASA CU INVELITOARE BITUMINOASA CU ACOPERIS SARPANTA CU INVELTOARE TABLA CUTATA LA HALA P+E.
2013;1632;construire,modificare solutie,amenajare;MODIF SOL C-TIVA AUT CU A.C. nr.1379/25.10.2010 PENTRU LUCRARI DE CONSTRUIRE CASÃ CU DOUA APARTAMENTE CUPLATE CU REGIM DE ÎNÃLŢIME S+P+E+M, ÎMPREJMUIRE LA STRADA, AMENAJARI EXTERIOARE. Modificarile constau in: modificare compartimentare interioara, goluri si finisaje la fatade,  imprejmuire.
2013;1633;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E+Eretras SI AMENAJARI EXTERIOARE  .
2013;1634;modificari interioare,modernizare;RECOMPARTIMENTARE SI MODERNIZARE SPATIU DE BIROURI
2013;1635;construire,extindere,modificari interioare,modificare solutie,continuare lucrari;CONTINUAREA LUCRARILOR DE CONSTRUIRE CASA FAMILIALA P+E+M SI MAGAZIE PENTRU MATERIALE DE CONSTRUCTII CU MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE INITIAL CU A.C. NR.1471 DIN 12.07.1999. Modificari propuse: modificarea regimului de inaltime de la P+E+M la P+2E, extinderea constructiei, modificari interioare si la fatade, transformare casa familiala in locuinta colectiva mica cu 3 apartamente, renuntare la magazia de materiale, realizare porti de acces.
2013;1636;continuare lucrari;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, CORP ANEXA PARTER SI IMPREJMUIRE AUTORIZATE CU A.C. NR.1725 DIN 02.10.2007 SI NR.1622 DIN 15.12.2010.
2013;1637;amplasare;AMPLASARE 3 FIRME LUMINOASE – in sistem provizoriu si demotabil Durata de existenta: pe perioada desfasurarii activitatii firmei
2013;1638;renovare,modificare solutie;MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 904 DIN 23.07.2013 PENTRU IMOBIL DE LOCUINTE COLECTIVE E5A1 CU 55 APARTAMENTE. REGIM DE INALTIME S+P+6E+Etaj tehnic. - REFATADIZARE, RECOMPARTIMENTARI INTERIOARE, RENUNTARE LA ETAJUL TEHNIC. REGIM DE INALTIME FINAL S+P+4E+2R.
2013;1639;modificare solutie,amenajare;Modificarea solutiei constructive autorizate cu AC nr. 964/31.07.2012-"Ansamblu de imobile de locuit-corpurile A,B,C,D,E,F,G,H,I,J cu 12 apartamente fiecare. Regim de inaltime P+2E. Lucrarile propuse-modificare fatade la blocul H cu 12 apartamente si blocul I cu 12 apartamente, amenajari exterioare. Regimul de inaltime P+2E.
2013;1640;modificare solutie,amenajare;Modificarea solutiei constructive autorizate cu AC nr. 964/31.07.2012-"Ansamblu de imobile de locuit -corpurile A,B,C,D,E,F,G,H,I,J  cu 12 apartamente. Lucrarile propuse-modificare fatade la blocul F cu 12 apartamente si blocul G cu 12 apartamente, amenajari exterioare. Regim de inaltime P+2E
2013;1641;modificare solutie;Modificare solutie constructiva AC nr,. 964 DIN 31.07.2012Lucrarile propuse-modificarile propuse de inaltime din P+2E in S+P+2E,MODIF.FATADE LA BL.Dcu 12 AP.si blocul E cu 12 ap.
2013;1642;construire;MODIFICARE AC NR. 965/2012 DIN CONSTRUIRE ANSAMBLU DE IMOBILE DE LOCUIT P+2E  Lucrarile propuse-modif. reg. inaltime din P+2E in S+P+2E,MODIF. FATADE LA BL. A,B,C,J
2013;1643;construire;CASA UNIFAMILIALA cuplata cu regimul de inaltime P+E
2013;1644;extindere,modificare solutie,amenajare,amplasare;Modif. sol AC nr. 877-22.03.2013-reamenajare spatiu existent si amplasare firma pe fatada modificari-reamenajare spatiu comercial existent prin extindere cu inca un spatiu investitor SC THE PEACH TREE SRL
2013;1645;construire;CASA UNIFAMILIALA cu regimul de inaltime D+P+E
2013;1646;amplasare;AMPLASARE FIRMA LUMINOASA IN SISTEM PROVIZORIU SI DEMONTABIL PE FATADA IMOBILULUI.
2013;1647;continuare lucrari;CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE LA LOCUINTA FAMILIALA CU 3 APARTAMENTE-A.C.INITIALA NR.1042/11.08.2009.
2013;1648;construire;CONSTRUIRE IMOBIL DE BIROURI SI SERVICII NEPOLUANTE P+E,
2013;1649;amenajare;DOUA  CASE UNIFAMILIALE  CUPLATE P+E, SI AMENAJARI EXTERIOARE.
2013;1650;reparatie,modernizare;LUCRARI DE REPARATII SI MODERNIZARE la CLINICA DE CHIRURGIE MAXILO FACIALA
2013;1651;extindere,etajare,amenajare;EXTINDERE SI ETAJARE, LOCUINTA FAMILIALA  REGIM FINAL DE INALTIME S+P+E, REFACERE IMPREJMUIRE LA FRONT SI PE LIMITA POSTERIOARA TEREN SI AMENAJARI EXTERIOARE
2013;1652;construire,amenajare;CASÃ UNIFAMILIALÃ CU REGIM DE INALTIME P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE.
2013;1653;modificare solutie;MODIF SOL C-TIVA AUT CU A.C. nr.226/22.02.2013 PT LUCRARI CONSTR TREI IMOBILE DE LOC COL – ETAPA 2 – CORP C2 S+P+5E+Eretras CU 40 AP SI AM 30 LOCURI DE PARCARE SUBTERANE. Modif constau in: realizare demisol in locul subsolului cu respect inaltimii maxime a c-tiei aut initial, realizarea a 33 ap, red suprafete c-ctie,  recomp int, modificare fatade.
2013;1654;modificare solutie;MODIF SOL C-TIVA AUT CU A.C. nr.225/22.02.2013 CONSTR 3 IMOBILE DE LOC COL – ETAPA 3 – CORP C3 CU S+P+5E+Eretras CU 39 AP SI AM 24 LOCURI DE PARCARE SUBTERANE.Modif constau in: realizare demisol in locul subsolului cu respect inaltimii maxime a c-tiei aut initial, realiz a 26 ap, red suprafete c-tie, recomp interioare, modificare fatade.
2013;1655;modificare solutie;MODIF SOL C-TIVA AUT CU A.C. 221/22.02.2013 -3IMOBILE DE LOCUINTE COL – ETAPA 1 – CORP C1 CU REGIM S+P+5E+Eretras CU 40 AP SI AM 29 LOCURI DE PARCARE SUBTERANE.Modif constau in: realiz demisol in locul subsolului cu respectarea inaltimii maxime a c-tiei aut initial, realiz a 32 ap (1 ap spatiu com), red suprafete ctie, recomp int, modif fatade.
2013;1656;construire,amenajare;LOCUINTA UNIFAMILIALA S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE
2013;1657;construire,amenajare;IMOBIL DE LOCUIT P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1658;modificare solutie,continuare lucrari;Continuare lucrari si modif. solutie constructiva AC nr. 1898/1999 si AC nr. 2356 /2003-Locuinta familiala cu reg. S+P+M LUCRARI propuse-modif. fatada ,recompartimentari int. modif. forma acoperis
2013;1659;modificare solutie;MODIFICARE solutie constructiva autorizata cu AC nr. 627/2013-locuinta familiala cu 2 apartamente P+M -corp 2  Lucrarile propuse -transformare locuinta familiala cu 2 ap. in casa unifamiliala cu reg. P+M,
2013;1660;construire;CONSTRUIRE SCARA EXTERIOARA DE ACCES SI CREARE GOL USA.
2013;1661;construire,amenajare;CONSTRUIRE IMOBIL LOCUINTE COLECTIVE (C1) cu 5 apartamente S+P+2E(S+P+E+R), IMPREJMUIRE , AMENAJARI
2013;1662;construire,amenajare;CONSTRUIRE IMOBIL LOCUINTE COLECTIVE (C1) cu 5 apartamente S+P+2E(S+P+E+R), IMPREJMUIRE , AMENAJARI
2013;1663;construire,amenajare;CASA FAMILIALA P+M CU DOUA  APARTAMENTE , IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1664;construire;INALTARE GARAJ AUTO EXISTENT SI REFACERE SARPANTA
2013;1665;extindere,etajare,amenajare;EXTINDERE SI ETAJARE, LOCUINTA FAMILIALA REGIM FINAL DE INALTIME P+2E CU TREI APARTAMENTE SI AMENAJARI EXTERIOARE
2013;1666;construire;CONSTRUIRE LOCUINTA UNIFAMILIALA cu regimul de inaltime D+P+E
2013;1667;etajare,amenajare;ETAJARE CASA FAMILIALA REGIM FINAL DE INALTIME P+E SI AMENAJARI EXTERIOARE
2013;1668;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2013;1669;modificare solutie;MODIFICARE DE SOLUTIE LA LOCUINTA CU REGIM DE INALTIME P+M AUTORIZATA CU A.C. NR.1774 DIN 29.10.2008 – modificare de amplasament, intrare in legalitate conform H.C.L. nr.338 din 11.07.2013 .
2013;1670;modificare solutie,amenajare;MODIFICARE DE SOLUTIE LA „CLINICA DE OFTALMOLOGIE SI LOCUINTA DE SERVICIU CU REGIM DE INALTIME S+P+3E, AMENAJARI EXTERIOARE, IMPREJMUIRE PROPRIETATE” AUTORIZATE CU A.C. NR.1279 DIN 04.10.2010. Modificari propuse: inlocuire zidarie caramida de sticla de pe fatada NE cu ferestre.
2013;1671;continuare lucrari;CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA 2 LOCUINTE CUPLATE CU REGIM DE INALTIME P+E+M AUTORIZATE CU A.C. NR.2132 DIN 06.01.2009.
2013;1672;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE  .
2013;1673;renovare,modificare solutie,continuare lucrari;Continuare de lucrari cu modificare solutie autorizata AC nr. 354-31.03.2010-LOcuinta familiala cu 2 apartamente D+P+E mODIFICARILE PROPUSE -refatadizare,compartimentari la etaj;
2013;1674;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+2E SI AMENAJARI EXTERIOARE  .
2013;1675;extindere,consolidare,amenajare;Consolidare,reamenajare si extindere casa unifamiliala S+P+E+M
2013;1676;construire,extindere,modificare solutie;INTRARE IN LEGALITATE IN CONFORMITATE CU PROCES-VERBAL DE CONSTATARE NR.80/20.06.2013.MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 628/12.05.2005 PENTRU CONSTRUIRE LOCUINTA D+P+M SI GARAJ- EXTINDEREA DEMISOLULUI SI PARTERULUI CU O TERASA, RESPECTIV EXECUTIA UNUI ZID DE SPRIJIN PE LATURA SUD-EST
2013;1677;construire,amenajare;CONSTRUIRE CASA FAMILIALA CU 2 AP. IMPREJMUIRE,AMENAJARI EXTERIOARE
2013;1678;construire,amenajare;CONSTRUIRE CASA UNIFAMILIALA D+P SI AMENAJARI EXTERIOARE
2013;1679;construire,amenajare;CONSTRUIRE CASA DE VACANTA D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1680;construire,amenajare;CONSTRUIRE LOCUINTA UNIFAMILIALA P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1681;construire,amenajare;CONSTRUIRE GARAJ SUBTERAN CU RACORD LA LOCUINTA EXISTENTA, IMPREJMUIRE SI AMENAJARI EXTERIOARE
2013;1682;modificari interioare,amenajare;MODIFICARI INTERIOARE DEPOZIT EXISTENT SI AMENHAJARI EXTERIOARE
